Store,Date,DayOfWeek,FirstHour,FirstHourSales,LastHour,LastHourSales
Tacos Gavilan Downey,2025-12-04,Jueves,12:00 AM,175.68,11:00 PM,426.56
Tacos Gavilan Huntington Park,2025-12-04,Jueves,12:00 AM,320.34,11:00 PM,199.43
Tacos Gavilan Lynwood,2025-12-04,Jueves,12:00 AM,546.92,11:00 PM,707.38
Tacos Gavilan Santa Ana,2025-12-05,Viernes,12:00 AM,378.44,11:00 PM,1086.37
Tacos Gavilan Rialto,2025-12-05,Viernes,12:00 AM,835.83,11:00 PM,766.69
Tacos Gavilan LA Central,2025-12-05,Viernes,12:00 AM,1367.90,11:00 PM,1331.66
Tacos Gavilan Downey,2025-12-05,Viernes,12:00 AM,643.63,11:00 PM,550.27
Tacos Gavilan Huntington Park,2025-12-05,Viernes,12:00 AM,438.69,11:00 PM,317.10
Tacos Gavilan Lynwood,2025-12-05,Viernes,12:00 AM,847.55,11:00 PM,1203.64
Tacos Gavilan Hollywood,2025-12-05,Viernes,12:00 AM,790.99,11:00 PM,541.50
Tacos Gavilan Norwalk,2025-12-05,Viernes,12:00 AM,893.31,11:00 PM,1058.31
Tacos Gavilan Bell,2025-12-05,Viernes,12:00 AM,293.03,11:00 PM,307.24
Tacos Gavilan Slauson,2025-12-05,Viernes,12:00 AM,790.65,11:00 PM,723.96
Tacos Gavilan Azusa,2025-12-05,Viernes,12:00 AM,131.19,11:00 PM,363.48
Tacos Gavilan LA Broadway,2025-12-05,Viernes,12:00 AM,674.57,11:00 PM,833.97
Tacos Gavilan La Puente,2025-12-05,Viernes,12:00 AM,433.10,11:00 PM,697.98
Tacos Gavilan South Gate,2025-12-05,Viernes,12:00 AM,567.23,11:00 PM,965.59
Tacos Gavilan West Covina,2025-12-05,Viernes,12:00 AM,384.86,11:00 PM,873.10
Tacos Gavilan Santa Ana,2025-12-06,Sábado,12:00 AM,382.85,11:00 PM,800.86
Tacos Gavilan Rialto,2025-12-06,Sábado,12:00 AM,828.19,11:00 PM,1026.71
Tacos Gavilan LA Central,2025-12-06,Sábado,12:00 AM,1403.54,11:00 PM,1330.69
Tacos Gavilan South Gate,2025-12-06,Sábado,12:00 AM,720.66,11:00 PM,867.98
Tacos Gavilan Huntington Park,2025-12-06,Sábado,12:00 AM,521.17,11:00 PM,630.57
Tacos Gavilan Norwalk,2025-12-06,Sábado,12:00 AM,868.61,11:00 PM,1080.49
Tacos Gavilan Hollywood,2025-12-06,Sábado,12:00 AM,840.91,11:00 PM,776.62
Tacos Gavilan Azusa,2025-12-06,Sábado,12:00 AM,304.26,11:00 PM,392.25
Tacos Gavilan La Puente,2025-12-06,Sábado,12:00 AM,565.11,11:00 PM,777.60
Tacos Gavilan LA Broadway,2025-12-06,Sábado,12:00 AM,1063.48,11:00 PM,1254.16
Tacos Gavilan West Covina,2025-12-06,Sábado,12:00 AM,795.19,11:00 PM,697.96
Tacos Gavilan Bell,2025-12-06,Sábado,12:00 AM,315.16,11:00 PM,273.19
Tacos Gavilan Slauson,2025-12-06,Sábado,12:00 AM,882.81,11:00 PM,1060.03
Tacos Gavilan Downey,2025-12-06,Sábado,12:00 AM,758.07,11:00 PM,533.30
Tacos Gavilan Lynwood,2025-12-06,Sábado,12:00 AM,1045.26,11:00 PM,1292.43
Tacos Gavilan Santa Ana,2025-12-07,Domingo,10:00 AM,849.30,11:00 PM,509.02
Tacos Gavilan La Puente,2025-12-07,Domingo,9:00 AM,12.27,11:00 PM,283.95
Tacos Gavilan LA Central,2025-12-07,Domingo,12:00 AM,970.72,11:00 PM,1140.64
Tacos Gavilan Bell,2025-12-07,Domingo,10:00 AM,90.75,11:00 PM,215.43
Tacos Gavilan Downey,2025-12-07,Domingo,9:00 AM,292.57,11:00 PM,597.58
Tacos Gavilan Huntington Park,2025-12-07,Domingo,9:00 AM,62.69,11:00 PM,283.52
Tacos Gavilan Slauson,2025-12-07,Domingo,12:00 AM,287.06,11:00 PM,589.93
Tacos Gavilan LA Broadway,2025-12-07,Domingo,12:00 AM,488.08,11:00 PM,998.05
Tacos Gavilan Azusa,2025-12-07,Domingo,10:00 AM,342.29,11:00 PM,364.29
Tacos Gavilan Rialto,2025-12-07,Domingo,12:00 AM,185.66,11:00 PM,530.74
Tacos Gavilan Hollywood,2025-12-07,Domingo,8:00 AM,19.78,11:00 PM,301.26
Tacos Gavilan Norwalk,2025-12-07,Domingo,12:00 AM,340.83,11:00 PM,560.90
Tacos Gavilan South Gate,2025-12-07,Domingo,8:00 AM,3.27,11:00 PM,423.07
Tacos Gavilan Lynwood,2025-12-07,Domingo,12:00 AM,584.03,11:00 PM,945.14
Tacos Gavilan West Covina,2025-12-07,Domingo,12:00 AM,343.00,11:00 PM,530.17
Tacos Gavilan Santa Ana,2025-12-08,Lunes,9:00 AM,24.72,11:00 PM,365.23
Tacos Gavilan Rialto,2025-12-08,Lunes,9:00 AM,90.99,11:00 PM,381.45
Tacos Gavilan LA Central,2025-12-08,Lunes,12:00 AM,559.62,11:00 PM,754.34
Tacos Gavilan South Gate,2025-12-08,Lunes,9:00 AM,108.35,11:00 PM,323.97
Tacos Gavilan Huntington Park,2025-12-08,Lunes,10:00 AM,576.91,11:00 PM,367.41
Tacos Gavilan Norwalk,2025-12-08,Lunes,12:00 AM,517.88,11:00 PM,552.62
Tacos Gavilan Hollywood,2025-12-08,Lunes,9:00 AM,423.09,12:00 PM,1252.95
Tacos Gavilan Bell,2025-12-08,Lunes,10:00 AM,254.75,11:00 PM,112.32
Tacos Gavilan La Puente,2025-12-08,Lunes,9:00 AM,55.28,11:00 PM,263.37
Tacos Gavilan West Covina,2025-12-08,Lunes,12:00 AM,310.91,11:00 PM,578.48
Tacos Gavilan Azusa,2025-12-08,Lunes,10:00 AM,279.47,11:00 PM,137.37
Tacos Gavilan Downey,2025-12-08,Lunes,12:00 AM,22.11,11:00 PM,347.19
Tacos Gavilan LA Broadway,2025-12-08,Lunes,12:00 AM,543.37,11:00 PM,837.19
Tacos Gavilan Lynwood,2025-12-08,Lunes,12:00 AM,501.10,11:00 PM,705.09
Tacos Gavilan Slauson,2025-12-08,Lunes,12:00 AM,549.54,11:00 PM,731.33
Tacos Gavilan Santa Ana,2025-12-09,Martes,10:00 AM,655.94,11:00 PM,354.97
Tacos Gavilan Rialto,2025-12-09,Martes,9:00 AM,159.58,11:00 PM,367.59
Tacos Gavilan LA Central,2025-12-09,Martes,12:00 AM,738.49,11:00 PM,814.25
Tacos Gavilan Huntington Park,2025-12-09,Martes,9:00 AM,20.87,11:00 PM,319.14
Tacos Gavilan Lynwood,2025-12-09,Martes,12:00 AM,505.90,11:00 PM,873.65
Tacos Gavilan Norwalk,2025-12-09,Martes,12:00 AM,475.46,11:00 PM,646.75
Tacos Gavilan Hollywood,2025-12-09,Martes,9:00 AM,324.21,11:00 PM,430.99
Tacos Gavilan Downey,2025-12-09,Martes,8:00 AM,16.54,11:00 PM,343.74
Tacos Gavilan LA Broadway,2025-12-09,Martes,12:00 AM,322.05,11:00 PM,726.11
Tacos Gavilan Azusa,2025-12-09,Martes,10:00 AM,228.41,11:00 PM,210.76
Tacos Gavilan Slauson,2025-12-09,Martes,12:00 AM,226.55,11:00 PM,789.57
Tacos Gavilan South Gate,2025-12-09,Martes,9:00 AM,132.79,11:00 PM,447.90
Tacos Gavilan Bell,2025-12-09,Martes,10:00 AM,261.94,11:00 PM,285.97
Tacos Gavilan La Puente,2025-12-09,Martes,9:00 AM,56.48,11:00 PM,363.35
Tacos Gavilan West Covina,2025-12-09,Martes,12:00 AM,360.94,11:00 PM,441.41
Tacos Gavilan Santa Ana,2025-12-10,Miércoles,9:00 AM,35.14,11:00 PM,584.92
Tacos Gavilan La Puente,2025-12-10,Miércoles,9:00 AM,119.19,11:00 PM,153.86
Tacos Gavilan LA Central,2025-12-10,Miércoles,12:00 AM,877.64,11:00 PM,911.24
Tacos Gavilan Bell,2025-12-10,Miércoles,10:00 AM,261.81,11:00 PM,185.22
Tacos Gavilan Downey,2025-12-10,Miércoles,9:00 AM,193.52,11:00 PM,241.79
Tacos Gavilan Slauson,2025-12-10,Miércoles,12:00 AM,478.78,11:00 PM,704.93
Tacos Gavilan Hollywood,2025-12-10,Miércoles,9:00 AM,177.36,11:00 PM,448.97
Tacos Gavilan LA Broadway,2025-12-10,Miércoles,12:00 AM,324.37,11:00 PM,523.68
Tacos Gavilan Rialto,2025-12-10,Miércoles,9:00 AM,296.58,11:00 PM,552.42
Tacos Gavilan West Covina,2025-12-10,Miércoles,12:00 AM,499.54,11:00 PM,534.02
Tacos Gavilan Azusa,2025-12-10,Miércoles,10:00 AM,254.73,11:00 PM,251.88
Tacos Gavilan Norwalk,2025-12-10,Miércoles,12:00 AM,417.85,11:00 PM,664.27
Tacos Gavilan Huntington Park,2025-12-10,Miércoles,10:00 AM,414.45,11:00 PM,322.11
Tacos Gavilan South Gate,2025-12-10,Miércoles,9:00 AM,148.39,11:00 PM,455.47
Tacos Gavilan Lynwood,2025-12-10,Miércoles,12:00 AM,513.59,11:00 PM,684.11
Tacos Gavilan Santa Ana,2025-12-11,Jueves,9:00 AM,6.58,11:00 PM,347.16
Tacos Gavilan Rialto,2025-12-11,Jueves,12:00 AM,680.76,11:00 PM,419.36
Tacos Gavilan LA Central,2025-12-11,Jueves,12:00 AM,1031.50,11:00 PM,794.01
Tacos Gavilan South Gate,2025-12-11,Jueves,9:00 AM,95.44,11:00 PM,698.92
Tacos Gavilan Huntington Park,2025-12-11,Jueves,12:00 AM,253.82,11:00 PM,419.16
Tacos Gavilan Norwalk,2025-12-11,Jueves,12:00 AM,619.61,11:00 PM,782.02
Tacos Gavilan Hollywood,2025-12-11,Jueves,9:00 AM,395.30,11:00 PM,436.65
Tacos Gavilan LA Broadway,2025-12-11,Jueves,12:00 AM,579.11,11:00 PM,784.98
Tacos Gavilan Bell,2025-12-11,Jueves,10:00 AM,258.71,11:00 PM,316.17
Tacos Gavilan Azusa,2025-12-11,Jueves,10:00 AM,255.85,11:00 PM,345.99
Tacos Gavilan Downey,2025-12-11,Jueves,12:00 AM,191.51,11:00 PM,440.47
Tacos Gavilan Slauson,2025-12-11,Jueves,12:00 AM,539.37,11:00 PM,748.72
Tacos Gavilan La Puente,2025-12-11,Jueves,9:00 AM,64.11,11:00 PM,232.96
Tacos Gavilan West Covina,2025-12-11,Jueves,12:00 AM,518.14,11:00 PM,579.53
Tacos Gavilan Lynwood,2025-12-11,Jueves,12:00 AM,861.80,11:00 PM,894.82
Tacos Gavilan West Covina,2025-12-12,Viernes,12:00 AM,511.67,11:00 PM,939.57
Tacos Gavilan Rialto,2025-12-12,Viernes,12:00 AM,606.20,11:00 PM,752.67
Tacos Gavilan LA Central,2025-12-12,Viernes,12:00 AM,986.07,11:00 PM,1159.89
Tacos Gavilan Huntington Park,2025-12-12,Viernes,12:00 AM,352.27,11:00 PM,629.73
Tacos Gavilan Lynwood,2025-12-12,Viernes,12:00 AM,1087.32,11:00 PM,1237.79
Tacos Gavilan Norwalk,2025-12-12,Viernes,12:00 AM,892.09,11:00 PM,1039.86
Tacos Gavilan Hollywood,2025-12-12,Viernes,12:00 AM,608.83,11:00 PM,670.37
Tacos Gavilan Azusa,2025-12-12,Viernes,12:00 AM,88.59,11:00 PM,294.43
Tacos Gavilan La Puente,2025-12-12,Viernes,12:00 AM,96.51,11:00 PM,435.65
Tacos Gavilan Downey,2025-12-12,Viernes,12:00 AM,598.43,11:00 PM,807.06
Tacos Gavilan LA Broadway,2025-12-12,Viernes,12:00 AM,519.11,11:00 PM,963.75
Tacos Gavilan Bell,2025-12-12,Viernes,12:00 AM,367.57,11:00 PM,332.04
Tacos Gavilan Santa Ana,2025-12-12,Viernes,12:00 AM,569.23,11:00 PM,1010.88
Tacos Gavilan Slauson,2025-12-12,Viernes,12:00 AM,692.52,11:00 PM,784.61
Tacos Gavilan South Gate,2025-12-12,Viernes,12:00 AM,651.89,11:00 PM,1004.96
Tacos Gavilan Santa Ana,2025-12-13,Sábado,12:00 AM,754.17,11:00 PM,824.75
Tacos Gavilan Rialto,2025-12-13,Sábado,12:00 AM,711.08,11:00 PM,822.53
Tacos Gavilan LA Central,2025-12-13,Sábado,12:00 AM,1446.65,11:00 PM,1762.53
Tacos Gavilan South Gate,2025-12-13,Sábado,12:00 AM,694.46,11:00 PM,906.63
Tacos Gavilan Huntington Park,2025-12-13,Sábado,12:00 AM,522.27,11:00 PM,557.60
Tacos Gavilan Norwalk,2025-12-13,Sábado,12:00 AM,1040.79,11:00 PM,1284.92
Tacos Gavilan Hollywood,2025-12-13,Sábado,12:00 AM,851.56,11:00 PM,984.98
Tacos Gavilan Azusa,2025-12-13,Sábado,12:00 AM,480.84,11:00 PM,573.13
Tacos Gavilan Downey,2025-12-13,Sábado,12:00 AM,568.80,11:00 PM,534.72
Tacos Gavilan LA Broadway,2025-12-13,Sábado,12:00 AM,730.21,11:00 PM,1156.92
Tacos Gavilan Bell,2025-12-13,Sábado,12:00 AM,295.33,11:00 PM,512.82
Tacos Gavilan West Covina,2025-12-13,Sábado,12:00 AM,815.10,11:00 PM,912.02
Tacos Gavilan Lynwood,2025-12-13,Sábado,12:00 AM,1156.91,11:00 PM,1376.60
Tacos Gavilan La Puente,2025-12-13,Sábado,12:00 AM,640.28,11:00 PM,661.52
Tacos Gavilan Slauson,2025-12-13,Sábado,12:00 AM,1059.11,11:00 PM,1050.26
Tacos Gavilan Santa Ana,2025-12-14,Domingo,10:00 AM,366.99,11:00 PM,425.80
Tacos Gavilan La Puente,2025-12-14,Domingo,12:00 AM,4.29,11:00 PM,354.91
Tacos Gavilan LA Central,2025-12-14,Domingo,12:00 AM,756.55,11:00 PM,815.87
Tacos Gavilan Bell,2025-12-14,Domingo,8:00 AM,12.53,11:00 PM,81.39
Tacos Gavilan Downey,2025-12-14,Domingo,9:00 AM,385.54,11:00 PM,419.16
Tacos Gavilan Huntington Park,2025-12-14,Domingo,10:00 AM,485.55,11:00 PM,306.70
Tacos Gavilan Slauson,2025-12-14,Domingo,12:00 AM,607.38,11:00 PM,628.73
Tacos Gavilan LA Broadway,2025-12-14,Domingo,12:00 AM,500.16,11:00 PM,638.89
Tacos Gavilan West Covina,2025-12-14,Domingo,12:00 AM,293.79,11:00 PM,833.51
Tacos Gavilan South Gate,2025-12-14,Domingo,10:00 AM,404.21,11:00 PM,432.80
Tacos Gavilan Azusa,2025-12-14,Domingo,10:00 AM,255.70,11:00 PM,248.68
Tacos Gavilan Rialto,2025-12-14,Domingo,12:00 AM,337.63,11:00 PM,396.56
Tacos Gavilan Norwalk,2025-12-14,Domingo,12:00 AM,375.49,11:00 PM,917.18
Tacos Gavilan Hollywood,2025-12-14,Domingo,12:00 AM,4.29,11:00 PM,760.35
Tacos Gavilan Lynwood,2025-12-14,Domingo,12:00 AM,759.69,11:00 PM,894.25
Tacos Gavilan Santa Ana,2025-12-15,Lunes,10:00 AM,191.04,11:00 PM,542.29
Tacos Gavilan Rialto,2025-12-15,Lunes,9:00 AM,231.13,11:00 PM,291.23
Tacos Gavilan LA Central,2025-12-15,Lunes,12:00 AM,834.49,11:00 PM,676.35
Tacos Gavilan South Gate,2025-12-15,Lunes,9:00 AM,69.28,11:00 PM,457.75
Tacos Gavilan Huntington Park,2025-12-15,Lunes,10:00 AM,577.58,11:00 PM,396.80
Tacos Gavilan Norwalk,2025-12-15,Lunes,12:00 AM,339.33,11:00 PM,300.77
Tacos Gavilan Hollywood,2025-12-15,Lunes,9:00 AM,465.82,11:00 PM,404.19
Tacos Gavilan Bell,2025-12-15,Lunes,10:00 AM,172.03,11:00 PM,174.72
Tacos Gavilan La Puente,2025-12-15,Lunes,9:00 AM,15.67,11:00 PM,259.84
Tacos Gavilan Slauson,2025-12-15,Lunes,12:00 AM,423.63,11:00 PM,567.79
Tacos Gavilan Azusa,2025-12-15,Lunes,10:00 AM,247.18,11:00 PM,267.95
Tacos Gavilan Downey,2025-12-15,Lunes,9:00 AM,239.49,11:00 PM,183.81
Tacos Gavilan LA Broadway,2025-12-15,Lunes,12:00 AM,344.17,11:00 PM,255.62
Tacos Gavilan Lynwood,2025-12-15,Lunes,12:00 AM,531.58,11:00 PM,839.53
Tacos Gavilan West Covina,2025-12-15,Lunes,12:00 AM,230.85,11:00 PM,432.81
Tacos Gavilan Santa Ana,2025-12-16,Martes,9:00 AM,37.33,11:00 PM,302.79
Tacos Gavilan La Puente,2025-12-16,Martes,9:00 AM,22.27,11:00 PM,286.63
Tacos Gavilan Rialto,2025-12-16,Martes,9:00 AM,264.86,11:00 PM,452.36
Tacos Gavilan LA Central,2025-12-16,Martes,12:00 AM,725.44,11:00 PM,1063.78
Tacos Gavilan Bell,2025-12-16,Martes,10:00 AM,177.31,11:00 PM,274.01
Tacos Gavilan Slauson,2025-12-16,Martes,12:00 AM,501.85,11:00 PM,542.72
Tacos Gavilan Hollywood,2025-12-16,Martes,9:00 AM,283.44,11:00 PM,488.43
Tacos Gavilan LA Broadway,2025-12-16,Martes,12:00 AM,353.05,11:00 PM,453.97
Tacos Gavilan Azusa,2025-12-16,Martes,10:00 AM,189.34,11:00 PM,252.56
Tacos Gavilan Downey,2025-12-16,Martes,8:00 AM,8.59,11:00 PM,252.70
Tacos Gavilan Norwalk,2025-12-16,Martes,12:00 AM,400.97,11:00 PM,598.98
Tacos Gavilan Huntington Park,2025-12-16,Martes,12:00 AM,2.39,11:00 PM,431.95
Tacos Gavilan Lynwood,2025-12-16,Martes,12:00 AM,669.60,11:00 PM,612.74
Tacos Gavilan South Gate,2025-12-16,Martes,9:00 AM,19.37,11:00 PM,414.96
Tacos Gavilan West Covina,2025-12-16,Martes,12:00 AM,559.24,11:00 PM,453.35
Tacos Gavilan Santa Ana,2025-12-17,Miércoles,9:00 AM,8.59,11:00 PM,614.59
Tacos Gavilan Rialto,2025-12-17,Miércoles,9:00 AM,271.21,11:00 PM,512.79
Tacos Gavilan LA Central,2025-12-17,Miércoles,12:00 AM,560.61,11:00 PM,737.69
Tacos Gavilan South Gate,2025-12-17,Miércoles,9:00 AM,61.87,11:00 PM,452.50
Tacos Gavilan Bell,2025-12-17,Miércoles,10:00 AM,240.56,11:00 PM,201.09
Tacos Gavilan Norwalk,2025-12-17,Miércoles,12:00 AM,407.88,11:00 PM,984.29
Tacos Gavilan Hollywood,2025-12-17,Miércoles,9:00 AM,605.04,11:00 PM,332.14
Tacos Gavilan Azusa,2025-12-17,Miércoles,9:00 AM,4.49,11:00 PM,184.31
Tacos Gavilan Downey,2025-12-17,Miércoles,9:00 AM,406.34,11:00 PM,511.70
Tacos Gavilan LA Broadway,2025-12-17,Miércoles,12:00 AM,257.07,11:00 PM,526.77
Tacos Gavilan Huntington Park,2025-12-17,Miércoles,10:00 AM,239.68,11:00 PM,352.08
Tacos Gavilan La Puente,2025-12-17,Miércoles,9:00 AM,4.49,11:00 PM,106.25
Tacos Gavilan Slauson,2025-12-17,Miércoles,12:00 AM,491.64,11:00 PM,516.04
Tacos Gavilan Lynwood,2025-12-17,Miércoles,12:00 AM,495.08,11:00 PM,859.98
Tacos Gavilan West Covina,2025-12-17,Miércoles,12:00 AM,540.21,11:00 PM,743.89
Tacos Gavilan Santa Ana,2025-12-18,Jueves,9:00 AM,25.55,11:00 PM,671.76
Tacos Gavilan Rialto,2025-12-18,Jueves,12:00 AM,611.06,11:00 PM,584.01
Tacos Gavilan LA Central,2025-12-18,Jueves,12:00 AM,928.87,11:00 PM,1094.18
Tacos Gavilan Huntington Park,2025-12-18,Jueves,12:00 AM,406.35,11:00 PM,566.15
Tacos Gavilan Lynwood,2025-12-18,Jueves,12:00 AM,529.18,11:00 PM,869.73
Tacos Gavilan Norwalk,2025-12-18,Jueves,12:00 AM,702.37,11:00 PM,753.27
Tacos Gavilan Hollywood,2025-12-18,Jueves,12:00 AM,4.55,11:00 PM,487.08
Tacos Gavilan Azusa,2025-12-18,Jueves,9:00 AM,26.19,11:00 PM,478.04
Tacos Gavilan Downey,2025-12-18,Jueves,12:00 AM,248.92,11:00 PM,480.39
Tacos Gavilan LA Broadway,2025-12-18,Jueves,12:00 AM,425.10,11:00 PM,407.66
Tacos Gavilan Bell,2025-12-18,Jueves,12:00 AM,34.23,11:00 PM,188.89
Tacos Gavilan Slauson,2025-12-18,Jueves,12:00 AM,515.83,11:00 PM,880.43
Tacos Gavilan La Puente,2025-12-18,Jueves,9:00 AM,146.02,11:00 PM,209.77
Tacos Gavilan South Gate,2025-12-18,Jueves,12:00 AM,7.58,11:00 PM,457.47
Tacos Gavilan West Covina,2025-12-18,Jueves,12:00 AM,363.36,11:00 PM,569.84
Tacos Gavilan Santa Ana,2025-12-19,Viernes,12:00 AM,434.95,11:00 PM,698.58
Tacos Gavilan Rialto,2025-12-19,Viernes,12:00 AM,616.38,11:00 PM,1087.90
Tacos Gavilan LA Central,2025-12-19,Viernes,12:00 AM,1131.40,11:00 PM,1271.33
Tacos Gavilan South Gate,2025-12-19,Viernes,12:00 AM,436.10,11:00 PM,657.38
Tacos Gavilan Huntington Park,2025-12-19,Viernes,12:00 AM,494.24,11:00 PM,548.31
Tacos Gavilan Norwalk,2025-12-19,Viernes,12:00 AM,1261.29,11:00 PM,1347.09
Tacos Gavilan Hollywood,2025-12-19,Viernes,12:00 AM,855.98,11:00 PM,627.59
Tacos Gavilan Azusa,2025-12-19,Viernes,12:00 AM,265.77,11:00 PM,306.02
Tacos Gavilan Downey,2025-12-19,Viernes,12:00 AM,531.14,11:00 PM,652.17
Tacos Gavilan LA Broadway,2025-12-19,Viernes,12:00 AM,840.54,11:00 PM,1021.54
Tacos Gavilan Bell,2025-12-19,Viernes,12:00 AM,153.18,11:00 PM,278.42
Tacos Gavilan La Puente,2025-12-19,Viernes,12:00 AM,388.35,11:00 PM,576.12
Tacos Gavilan West Covina,2025-12-19,Viernes,12:00 AM,537.86,11:00 PM,835.94
Tacos Gavilan Slauson,2025-12-19,Viernes,12:00 AM,664.78,11:00 PM,780.36
Tacos Gavilan Lynwood,2025-12-19,Viernes,12:00 AM,923.36,11:00 PM,1109.16
Tacos Gavilan Santa Ana,2025-12-20,Sábado,12:00 AM,626.74,11:00 PM,524.24
Tacos Gavilan Rialto,2025-12-20,Sábado,12:00 AM,418.72,11:00 PM,866.48
Tacos Gavilan LA Central,2025-12-20,Sábado,12:00 AM,1532.46,11:00 PM,1715.32
Tacos Gavilan South Gate,2025-12-20,Sábado,12:00 AM,576.59,11:00 PM,1050.64
Tacos Gavilan Huntington Park,2025-12-20,Sábado,12:00 AM,447.52,11:00 PM,582.79
Tacos Gavilan Norwalk,2025-12-20,Sábado,12:00 AM,1016.35,11:00 PM,1311.40
Tacos Gavilan Hollywood,2025-12-20,Sábado,12:00 AM,662.02,11:00 PM,692.97
Tacos Gavilan Azusa,2025-12-20,Sábado,12:00 AM,281.66,11:00 PM,248.30
Tacos Gavilan Downey,2025-12-20,Sábado,12:00 AM,860.35,11:00 PM,921.43
Tacos Gavilan LA Broadway,2025-12-20,Sábado,12:00 AM,835.03,11:00 PM,863.71
Tacos Gavilan Bell,2025-12-20,Sábado,12:00 AM,541.72,11:00 PM,439.64
Tacos Gavilan La Puente,2025-12-20,Sábado,12:00 AM,510.58,11:00 PM,801.18
Tacos Gavilan Slauson,2025-12-20,Sábado,12:00 AM,734.57,11:00 PM,1113.98
Tacos Gavilan Lynwood,2025-12-20,Sábado,12:00 AM,953.64,11:00 PM,1352.83
Tacos Gavilan West Covina,2025-12-20,Sábado,12:00 AM,854.23,11:00 PM,1093.73
Tacos Gavilan West Covina,2025-12-21,Domingo,12:00 AM,577.02,11:00 PM,527.39
Tacos Gavilan La Puente,2025-12-21,Domingo,8:00 AM,39.56,11:00 PM,391.29
Tacos Gavilan Rialto,2025-12-21,Domingo,12:00 AM,250.36,11:00 PM,634.74
Tacos Gavilan LA Central,2025-12-21,Domingo,12:00 AM,873.06,11:00 PM,1205.69
Tacos Gavilan Bell,2025-12-21,Domingo,10:00 AM,109.08,11:00 PM,277.18
Tacos Gavilan Slauson,2025-12-21,Domingo,12:00 AM,513.05,11:00 PM,617.30
Tacos Gavilan Hollywood,2025-12-21,Domingo,9:00 AM,210.78,11:00 PM,413.46
Tacos Gavilan LA Broadway,2025-12-21,Domingo,12:00 AM,384.55,11:00 PM,619.62
Tacos Gavilan Azusa,2025-12-21,Domingo,10:00 AM,314.19,11:00 PM,282.33
Tacos Gavilan Downey,2025-12-21,Domingo,9:00 AM,250.37,11:00 PM,455.53
Tacos Gavilan Norwalk,2025-12-21,Domingo,12:00 AM,272.50,11:00 PM,696.15
Tacos Gavilan Huntington Park,2025-12-21,Domingo,12:00 AM,9.09,11:00 PM,449.35
Tacos Gavilan South Gate,2025-12-21,Domingo,10:00 AM,495.74,11:00 PM,601.75
Tacos Gavilan Santa Ana,2025-12-21,Domingo,10:00 AM,325.32,11:00 PM,444.98
Tacos Gavilan Lynwood,2025-12-21,Domingo,12:00 AM,1232.64,11:00 PM,999.48
Tacos Gavilan West Covina,2025-12-22,Lunes,12:00 AM,345.17,11:00 PM,568.83
Tacos Gavilan Rialto,2025-12-22,Lunes,9:00 AM,145.89,11:00 PM,424.13
Tacos Gavilan LA Central,2025-12-22,Lunes,12:00 AM,849.92,11:00 PM,1150.37
Tacos Gavilan South Gate,2025-12-22,Lunes,9:00 AM,142.51,11:00 PM,818.39
Tacos Gavilan Huntington Park,2025-12-22,Lunes,10:00 AM,360.17,11:00 PM,694.14
Tacos Gavilan Norwalk,2025-12-22,Lunes,12:00 AM,806.71,11:00 PM,784.31
Tacos Gavilan Slauson,2025-12-22,Lunes,12:00 AM,386.86,11:00 PM,725.87
Tacos Gavilan Hollywood,2025-12-22,Lunes,8:00 AM,10.99,11:00 PM,486.05
Tacos Gavilan Downey,2025-12-22,Lunes,9:00 AM,350.04,11:00 PM,380.91
Tacos Gavilan Bell,2025-12-22,Lunes,10:00 AM,280.46,11:00 PM,281.64
Tacos Gavilan Azusa,2025-12-22,Lunes,10:00 AM,272.58,11:00 PM,378.59
Tacos Gavilan LA Broadway,2025-12-22,Lunes,12:00 AM,769.02,11:00 PM,575.93
Tacos Gavilan La Puente,2025-12-22,Lunes,9:00 AM,24.07,11:00 PM,289.81
Tacos Gavilan Santa Ana,2025-12-22,Lunes,10:00 AM,519.17,11:00 PM,590.62
Tacos Gavilan Lynwood,2025-12-22,Lunes,12:00 AM,688.21,11:00 PM,1258.31
Tacos Gavilan West Covina,2025-12-23,Martes,12:00 AM,504.43,11:00 PM,1002.55
Tacos Gavilan Santa Ana,2025-12-23,Martes,9:00 AM,23.07,11:00 PM,670.31
Tacos Gavilan La Puente,2025-12-23,Martes,10:00 AM,549.38,11:00 PM,525.37
Tacos Gavilan Rialto,2025-12-23,Martes,9:00 AM,224.78,11:00 PM,816.05
Tacos Gavilan LA Central,2025-12-23,Martes,12:00 AM,851.85,11:00 PM,1263.61
Tacos Gavilan South Gate,2025-12-23,Martes,9:00 AM,176.15,11:00 PM,715.85
Tacos Gavilan Bell,2025-12-23,Martes,12:00 AM,19.23,11:00 PM,442.11
Tacos Gavilan Downey,2025-12-23,Martes,9:00 AM,472.25,11:00 PM,610.52
Tacos Gavilan Huntington Park,2025-12-23,Martes,10:00 AM,591.39,11:00 PM,594.53
Tacos Gavilan Lynwood,2025-12-23,Martes,12:00 AM,1028.36,11:00 PM,1474.84
Tacos Gavilan Norwalk,2025-12-23,Martes,12:00 AM,984.39,11:00 PM,1174.99
Tacos Gavilan Slauson,2025-12-23,Martes,12:00 AM,574.10,11:00 PM,1024.68
Tacos Gavilan Hollywood,2025-12-23,Martes,9:00 AM,277.61,11:00 PM,434.87
Tacos Gavilan LA Broadway,2025-12-23,Martes,12:00 AM,986.69,11:00 PM,889.05
